*HASH_VALUE	title_id	name	women_name
_	gn_class_conscript	Young Regular Warrior	
_	gn_class_cure_adept	Young Master Healer	
_	gn_class_cure_expert	Veteran Master Healer	
_	gn_class_cure_master	Senior Master Healer	
_	gn_class_elite	Young Elite Warrior	
_	gn_class_executionner	Senior Powerful Shooter	
_	gn_class_expert	Senior Elite Warrior	
_	gn_class_fighter	Senior Powerful Warrior	
_	gn_class_forager	Harvester	
_	gn_class_healing_apprentice	Young Regular Healer	
_	gn_class_legionnaire	Young Powerful Warrior	
_	gn_class_life_surgeon	Senior Elite Healer	
_	gn_class_magician	Veteran Master Magician	
_	gn_class_major	Young Master Warrior	
_	gn_class_medic	Senior Strong Healer	
_	gn_class_milician	Warden	
_	gn_class_mystical_adept	Young Master Magician	
_	gn_class_mystical_expert	Senior Master Magician	
_	gn_class_noble	Comrade	
_	gn_class_priest	Young Elite Healer	
_	gn_class_private	Senior Strong Warrior	
_	gn_class_professional	Veteran Powerful Shooter	
_	gn_class_range_adept	Veteran Regular Shooter	
_	gn_class_range_master	Veteran Elite Shooter	
_	gn_class_recruit	Senior Regular Warrior	
_	gn_class_ritual_master	Veteran Strong Healer	
_	gn_class_sergent	Veteran Powerful Warrior	
_	gn_class_shaman	Young Strong Healer	
_	gn_class_shooting_elite	Young Elite Shooter	
_	gn_class_shooting_lord	Senior Elite Shooter	
_	gn_class_soldier	Veteran Regular Warrior	
_	gn_class_sorcerer	Young Elite Magician	
_	gn_class_sorcery_apprentice	Young Strong Magician	
_	gn_class_sorcery_master	Senior Strong Magician	
_	gn_class_spellcaster	Young Strong Magician	
_	gn_class_throwing_adept	Young Master Shooter	
_	gn_class_throwing_expert	Senior Master Shooter	
_	gn_class_throwing_master	Veteran Master Shooter	
_	gn_class_trader	Explorer	
_	gn_class_traveler	Traveler	
_	gn_class_treat_adept	Senior Powerful Healer	
_	gn_class_treat_apprentice	Young Powerful Healer	
_	gn_class_trooper	Young Strong Warrior	
_	gn_class_warchief	Veteran Master Warrior	
_	gn_class_warlock	Veteran Powerful Magician	
_	gn_class_warlord	Veteran Elite Warrior	
_	gn_class_warmaster	War Master	
_	gn_class_warrior	Veteran Strong Warrior	
_	gn_darkeningsap_static_guard_5	Guard	
_	gn_forager	Harvester	
_	gn_fraharhunters_guards_w_10	Powerful Guard	
_	gn_fyros_defender	Fyros Defender	
_	gn_fyros_officer	Fyros Officer	
_	gn_green_seed_noble	Regular War Chief	
_	gn_green_seed_volunteer	Regular Volunteer	
_	gn_guard_inv_1	Guard	
_	gn_guard_inv_2	Guard	
_	gn_kami_sentinel	Kami Sentinel	
_	gn_karavan_guard_h_1	Karavan Guardian	
_	gn_karavan_guardian	Karavan Guardian	
_	gn_levier_volunteer	Regular Volunteer	
_	gn_leviers_noble	Regular War Chief	
_	gn_matis_officer	Matis Officer	
_	gn_matis_voluteer	Matis Defender	
_	gn_mystical__adept	Young Master Magician	
_	gn_professionnal	Veteran Powerful Shooter	
_	gn_zorai_officer	Zoraï Officer	
_	gn_zorai_voluteer_f	Zoraï Defender	
_	fct_steward	 (Steward)	
_	fct_k_pactgiver	 (Kami Pact Giver)	
_	fct_kv_pactgiver	 (Karavan Pact Giver)	
_	fct_kitin_mg_1	 (Kitin Threat Observer)	
_	fct_kitin_mg_2	 (Kitin Threat Observer)	
_	fct_kitin_mg_3	 (Kitin Threat Observer)	
_	fct_kitin_mg_4	 (Kitin Threat Observer)	
_	fct_goo_obs	 (Goo Observer)	
_	fct_bg	 (Bodyguard)	
_	fct_kami_adept	 (Kami Adept)	
_	fct_larmor_merchant	 (Light Armor Merchant)	
_	fct_marmor_merchant	 (Medium Armor Merchant)	
_	fct_harmor_merchant	 (Heavy Armor Merchant)	
_	fct_ctool_merchant	 (Crafting Tool Merchant)	
_	fct_ttool_merchant	 (Taming Tool Merchant)	
_	fct_htool_merchant	 (Harvesting Tool Merchant)	
_	fct_shield_merchant	 (Shield Merchant)	
_	fct_ammo_merchant	 (Ammo Merchant)	
_	fct_rangeweapon_merchant	 (Range Weapon Merchant)	
_	fct_meleeweapon_merchant	 (Melee Weapon Merchant)	
_	fct_stableboy_merchant	 (Stable Boy)	
_	fct_rm_merchant	 (Raw Materials Merchant)	
_	fct_jewel_merchant	 (Jewel Merchant)	
_	fct_tool_merchant	 (Tool Merchant)	
_	fct_plarmor_merchant	 (Light Armor Composition Merchant)	
_	fct_pmarmor_merchant	 (Medium Armor Composition Merchant)	
_	fct_pharmor_merchant	 (Heavy Armor Composition Merchant)	
_	fct_parmor_merchant	 (Armor Composition Merchant)	
_	fct_pctool_merchant	 (Crafting Tool Composition Merchant)	
_	fct_pttool_merchant	 (Taming Tool Composition Merchant)	
_	fct_phtool_merchant	 (Collecting Tool Composition Merchant)	
_	fct_ptool_merchant	 (Tool Composition Merchant)	
_	fct_pshield_merchant	 (Shield Composition Merchant)	
_	fct_pammo_merchant	 (Ammo Composition Merchant)	
_	fct_prangeweapon_merchant	 (Range Weapon Composition Merchant)	
_	fct_pmeleeweapon_merchant	 (Melee Weapon Composition Merchant)	
_	fct_prm_merchant	 (Raw Material Composition Merchant)	
_	fct_pjewel_merchant	 (Jewel Composition Merchant)	
_	fct_mf_welcomer	 (Melee Fighter Guild Welcomer)	
_	fct_rf_welcomer	 (Range Fighter Guild Welcomer)	
_	fct_mh_welcomer	 (Healer Caster Guild Welcomer)	
_	fct_mb_welcomer	 (Buffer Caster Guild Welcomer)	
_	fct_ma_welcomer	 (Attack Caster Guild Welcomer)	
_	fct_t_welcomer	 (Merchant Guild Welcomer)	
_	fct_h_welcomer	 (Ranger Guild Welcomer)	
_	fct_f_welcomer	 (Crafter Guild Welcomer)	
_	fct_welcomer	 (Guild Welcomer)	
_	fct_p_caretaker	 (Homin Apartment Caretaker)	
_	fct_g_caretaker	 (Guild Apartment Caretaker)	
_	fct_caretaker	 (Caretaker)	
_	fct_mf_chief	 (Melee Fighter Guild Leader)	
_	fct_rf_chief	 (Range Fighter Guild Leader)	
_	fct_mh_chief	 (Healer Caster Guild Leader)	
_	fct_mb_chief	 (Buffer Caster Guild Leader)	
_	fct_ma_chief	 (Attack Caster Guild Leader)	
_	fct_t_chief	 (Merchant Guild Leader)	
_	fct_h_chief	 (Harvester Guild Leader)	
_	fct_f_chief	 (Crafter Guild Leader)	
_	fct_mission_officer	 (Mission Officer)	
_	fct_mv_guard	 (Yrkanis Guard)	
_	fct_mv_guardchief	 (Yrkanis Guard Chief)	
_	fct_ma_guard	 (Natae Guard)	
_	fct_ma_guardchief	 (Natae Guard Chief)	
_	fct_mb_guard	 (Davae Guard)	
_	fct_mb_guardchief	 (Davae Chief Guard)	
_	fct_mc_guard	 (Avalae Guard)	
_	fct_mc_guardchief	 (Avalae Chief Guard)	
_	fct_mf_guard	 (Frontier Guard)	
_	fct_tax_collector	 (Tax Collector)	
_	fct_tribe_chief	 (Tribe Chief)	
_	fct_barman	 (Bartender)	
_	fct_mayor	 (Mayor)	
_	fct_amayor	 (Mayor's Assistant)	
_	fct_natae_chief	 (Natae Village Chief)	
_	fct_davae_chief	 (Davae Village Chief)	
_	fct_avalae_chief	 (Avalae Village Chief)	
_	fct_counselor	 (King's Counselor)	
_	fct_cutthroat	 (Matis Cutthroat)	
_	fct_bandit_chief	 (Bandit Chief)	
_	fct_mv_intendant	 (Yrkanis Intendant)	
_	fct_ma_intendant	 (Natae Intendant)	
_	fct_mb_intendant	 (Davae Intendant)	
_	fct_mc_intendant	 (Avalae Intendant)	
_	fct_zv_intendant	 (Zora Intendant)	
_	fct_za_intendant	 (Jen-Laï Intendant)	
_	fct_zb_intendant	 (Min-Cho Intendant)	
_	fct_zc_intendant	 (Hoï-Cho Intendant)	
_	fct_fv_intendant	 (Pyr Intendant)	
_	fct_fa_intendant	 (Thesos Intendant)	
_	fct_fb_intendant	 (Dyron Intendant)	
_	fct_tv_intendant	 (Fairhaven Intendant)	
_	fct_ta_intendant	 (Windermeer Intendant)	
_	fct_tc_intendant	 (Crystabell Intendant)	
_	fct_tb_intendant	 (Avendale Intendant)	
_	fct_zv_guard	 (Zora Guard)	
_	fct_zv_guardchief	 (Zora Guard Chief)	
_	fct_za_guard	 (Jen-Laï Guard)	
_	fct_za_guardchief	 (Jen-Laï Guard Chief)	
_	fct_zb_guard	 (Min-Cho Guard)	
_	fct_zb_guardchief	 (Min-Cho Guard Chief)	
_	fct_zc_guard	 (Hoï-Cho Guard)	
_	fct_zc_guardchief	 (Hoï-Cho Guard Chief)	
_	fct_fv_guard	 (Pyr Guard)	
_	fct_fv_guardchief	 (Pyr Guard Chief)	
_	fct_fv_rookieguard	 (Pyr Rookie Guard)	
_	fct_fa_guardchief	 (Thesos Guard Chief)	
_	fct_fa_guard	 (Thesos Guard)	
_	fct_fb_guardchief	 (Dyron Guard Chief)	
_	fct_fb_guard	 (Dyron Guard)	
_	fct_ff_guard	 (Frontier Guard)	
_	fct_tv_guard	 (Fairhaven Guard)	
_	fct_tv_guardchief	 (Fairhaven Guard Chief)	
_	fct_ta_guard	 (Windermeer Guard)	
_	fct_ta_guardchief	 (Windermeer Guard Chief)	
_	fct_tc_guard	 (Crystabell Guard)	
_	fct_tc_guardchief	 (Crystabell Guard Chief)	
_	fct_tb_guard	 (Avendale Guard)	
_	fct_tb_guardchief	 (Avendale Guard Chief)	
_	fct_zf_guard	 (Frontier Guard)	
_	fct_stablegirl_merchant	 (Stable Girl)	
_	fct_barmaid	 (Barmaid)	
_	fct_civil		
_	fct_sage	 (Sage)	
_	fct_craftsman	 (Crafter)	
_	fct_supplier	 (Supplier)	
_	fct_hunter	 (Hunter)	
_	fct_hunter_chief	 (Hunter Chief)	
_	fct_bandit	 (Bandit)	
_	fct_actor	 (Actor)	
_	fct_actress	 (Actress)	
_	fct_kami_master	 (Kami Master)	
_	fct_karavan_officer	 (Karavan Officer)	
_	fct_newb_welcomer	 (Welcomer)	
_	fct_newb_a	 (Stalli Guard)	
_	fct_newb_a_chief	 (Stalli Guard Chief)	
_	fct_newb_b	 (Borea Guard)	
_	fct_newb_b_chief	 (Borea Guard Chief)	
_	fct_newb_c	 (Nistia Guard)	
_	fct_newb_c_chief	 (Nistia Guard Chief)	
_	fct_newb_d	 (Rosilio Guard)	
_	fct_newb_d_chief	 (Rosilio Guard Chief)	
_	fct_newb_e	 (Miani Guard)	
_	fct_newb_e_chief	 (Miani Guard Chief)	
_	fct_newb_za	 (Qaï-Lo Guard)	
_	fct_newb_za_chief	 (Qaï-Lo Guard Chief)	
_	fct_newb_zc	 (Nen-Xing Guard)	
_	fct_newb_zc_chief	 (Nen-Xing Guard Chief)	
_	fct_newb_zb	 (Sheng-Wo Guard)	
_	fct_newb_zb_chief	 (Sheng-Wo Guard Chief)	
_	fct_newb_ze	 (Yin-Piang Guard)	
_	fct_newb_ze_chief	 (Yin-Piang Guard Chief)	
_	fct_newb_zd	 (Koï-Zun Guard)	
_	fct_newb_zd_chief	 (Koï-Zun Guard Chief)	
_	fct_newb_fa	 (Aegus Guard)	
_	fct_newb_fa_chief	 (Aegus Guard Chief)	
_	fct_newb_fc	 (Sekovix Guard)	
_	fct_newb_fc_chief	 (Sekovix Guard Chief)	
_	fct_newb_fb	 (Kaemon Guard)	
_	fct_newb_fb_chief	 (Kaemon Guard Chief)	
_	fct_newb_fe	 (Galemus Guard)	
_	fct_newb_fe_chief	 (Galemus Guard Chief)	
_	fct_newb_fd	 (Phyxon Guard)	
_	fct_newb_fd_chief	 (Phyxon Guard Chief)	
_	fct_newb_ta	 (Aubermouth Guard)	
_	fct_newb_ta_chief	 (Aubermouth Guard Chief)	
_	fct_newb_tb	 (Barkdell Guard)	
_	fct_newb_tb_chief	 (Barkdell Guard Chief)	
_	fct_newb_tc	 (Hobwelly Guard)	
_	fct_newb_tc_chief	 (Hobwelly Guard Chief)	
_	fct_newb_td	 (Waverton Guard)	
_	fct_newb_td_chief	 (Waverton Guard Chief)	
_	fct_newb_te	 (Dingleton Guard)	
_	fct_newb_te_chief	 (Dingleton Guard Chief)	
_	fct_registar	 (Guild Clerk)	
_	fct_ins_f	 (Fight Instructor)	
_	fct_ins_m	 (Magic Instructor)	
_	fct_ins_r	 (Crafter Instructor)	
_	fct_ins_h	 (Harvester Instructor)	
_	fct_mf_rolemaster	 (Melee Fighter Guild Rolemaster)	
_	fct_rf_rolemaster	 (Range Fighter Guild Rolemaster)	
_	fct_c_rolemaster	 (Fighter Guild Rolemaster)	
_	fct_mh_rolemaster	 (Healer Caster Guild Rolemaster)	
_	fct_mb_rolemaster	 (Buffer Caster Guild Rolemaster)	
_	fct_ma_rolemaster	 (Attack Caster Guild Rolemaster)	
_	fct_m_rolemaster	 (Magic Guild Rolemaster)	
_	fct_t_rolemaster	 (Merchant Guild Rolemaster)	
_	fct_h_rolemaster	 (Harvester Guild Rolemaster)	
_	fct_f_rolemaster	 (Crafter Guild Rolemaster)	
_	fct_f_trainer	 (Fighter Trainer)	
_	fct_m_trainer	 (Magician Trainer)	
_	fct_c_trainer	 (Crafter Trainer)	
_	fct_h_trainer	 (Harvester Trainer)	
_	fct_f_guild_trainer	 (Guild Fighter Trainer)	
_	fct_m_guild_trainer	 (Guild Magician Trainer)	
_	fct_c_guild_trainer	 (Guild Crafter Trainer)	
_	fct_h_guild_trainer	 (Guild Harvester Trainer)	
_	fct_guild_we	 (Welcomer)	
_	fct_guild_rm_craft	 (Craft Rolemaster)	
_	fct_guild_rm_fight	 (Fight Rolemaster)	
_	fct_guild_rm_magic	 (Magic Rolemaster)	
_	fct_scout	 (Scout)	
_	fct_ambassador	 (Ambassador)	
_	fct_corporal	 (Corporal)	
_	fct_sergent	 (Sergeant)	
_	fct_captain	 (Captain)	
_	fct_city_welcomer	 (City Welcomer)	
_	fct_village_welcomer	 (Village Welcomer)	
_	fct_foreman_apprentice	 (Apprentice Overseer)	
_	fct_foreman	 (Overseer)	
_	fct_foreman_master	 (Master Overseer)	
_	fct_hawker	 (Hawker)	
_	fct_journeyman	 (Journeyman)	
_	fct_kami_ambassador	 (Kami Ambassador)	
_	fct_kami_welcomer	 (Kami Welcomer)	
_	fct_karavan_ambassador	 (Karavan Ambassador)	
_	fct_karavan_agent	 (Karavan Agent)	
_	fct_karavan_welcomer	 (Karavan Welcomer)	
_	fct_local_messenger	 (Local Messenger)	
_	fct_frontiers_messenger	 (Frontier Messenger)	
_	fct_outlands_messenger	 (Outlands Messenger)	
_	fct_patrolman	 (Patroller)	
_	fct_prospector	 (Prospector)	
_	fct_tribe_welcomer	 (Tribe Welcomer)	
_	fct_local_supplier	 (Local Supplier)	
_	fct_frontiers_supplier	 (Frontier Supplier)	
_	fct_outlands_supplier	 (Outlands Supplier)	
_	fct_outpost_steward	 (Outpost Steward)	
_	fct_outpost_steward_tribe	 (Tribe Outpost Steward)	
_	fct_outpost_officer	 (Outpost Officer)	
_	fct_outpost_officer_tribe	 (Tribe Outpost Officer)	
_	Refugee	Refugee	Refugee
_	Homin	Homin	Homin
_	Novice_Artisan	Novice Crafter	Novice Crafter
_	Novice_Warrior	Novice Fighter	Novice Fighter
_	Novice_Harvester	Novice Harvester	Novice Harvester
_	Novice_Magician	Novice Magician	Novice Magician
_	Artisan_Apprentice	Crafter Apprentice 	Crafter Apprentice 
_	Warrior_Apprentice	Fighter Apprentice	Fighter Apprentice
_	Magician_Apprentice	Magician Apprentice 	Magician Apprentice 
_	Fyros_Artisan_Apprentice	Fyros Crafter Apprentice 	Fyros Crafter Apprentice 
_	Matis_Artisan_Apprentice	Matis Crafter Apprentice 	Matis Crafter Apprentice 
_	Tryker_Artisan_Apprentice	Tryker Crafter Apprentice 	Tryker Crafter Apprentice 
_	Zorai_Artisan_Apprentice	Zoraï Crafter Apprentice 	Zoraï Crafter Apprentice 
_	Melee_Warrior_Apprentice	Warrior	Warrior
_	Sniper_Apprentice	Sniper Apprentice 	Sniper Apprentice 
_	Fyros_Armorer_Apprentice	Fyros Armorer Apprentice	Fyros Armorer Apprentice
_	Fyros_Jeweler_Apprentice	Fyros Jeweler Apprentice	Fyros Jeweler Apprentice
_	Fyros_Weapon_Smith_Apprentice	Fyros Weaponsmith Apprentice	Fyros Weaponsmith Apprentice
_	Fyros_Munitioner_Apprentice	Fyros Munitioner Apprentice	Fyros Munitioner Apprentice
_	Fyros_Gun_Smith_Apprentice	Fyros Gunsmith Apprentice	Fyros Gunsmith Apprentice
_	Fyros_Shield_Smith_Apprentice	Fyros Shieldsmith Apprentice	Fyros Shieldsmith Apprentice
_	Matis_Armorer_Apprentice	Matis Armorer Apprentice	Matis Armorer Apprentice
_	Matis_Jeweler_Apprentice	Matis Jeweler Apprentice	Matis Jeweler Apprentice
_	Matis_Weapon_Smith_Apprentice	Matis Weaponsmith Apprentice	Matis Weaponsmith Apprentice
_	Matis_Munitioner_Apprentice	Matis Munitioner Apprentice	Matis Munitioner Apprentice
_	Matis_Gun_Smith_Apprentice	Matis Gunsmith Apprentice	Matis Gunsmith Apprentice
_	Matis_Shield_Smith_Apprentice	Matis Shieldsmith Apprentice	Matis Shieldsmith Apprentice
_	Tryker_Armorer_Apprentice	Tryker Armorer Apprentice	Tryker Armorer Apprentice
_	Tryker_Jeweler_Apprentice	Tryker Jeweler Apprentice	Tryker Jeweler Apprentice
_	Tryker_Weapon_Smith_Apprentice	Tryker Weaponsmith Apprentice	Tryker Weaponsmith Apprentice
_	Tryker_Munitioner_Apprentice	Tryker Munitioner Apprentice	Tryker Munitioner Apprentice
_	Tryker_Gun_Smith_Apprentice	Tryker Gunsmith Apprentice	Tryker Gunsmith Apprentice
_	Tryker_Shield_Smith_Apprentice	Tryker Shieldsmith Apprentice	Tryker Shieldsmith Apprentice
_	Zorai_Armorer_Apprentice	Zoraï Armorer Apprentice	Zoraï Armorer Apprentice
_	Zorai_Jeweler_Apprentice	Zoraï Jeweler Apprentice	Zoraï Jeweler Apprentice
_	Zorai_Weapon_Smith_Apprentice	Zoraï Weaponsmith Apprentice	Zoraï Weaponsmith Apprentice
_	Zorai_Munitioner_Apprentice	Zoraï Munitioner Apprentice	Zoraï Munitioner Apprentice
_	Zorai_Gun_Smith_Apprentice	Zoraï Gunsmith Apprentice	Zoraï Gunsmith Apprentice
_	Zorai_Shield_Smith_Apprentice	Zoraï Shieldsmith Apprentice	Zoraï Shieldsmith Apprentice
_	Melee_Warrior	Melee Warrior	Melee Warrior
_	Range_Fighter	Range Fighter	Range Fighter
_	Light_Armsman	Light Armsman	Light Armswoman
_	Heavy_Armsman	Heavy Armsman	Heavy Armswoman
_	Gunman	Gunfighter	Gunfighter
_	Heavy_Gunman	Heavy Gunner	Heavy Gunner
_	Advanced_Gunman	Advanced Gunfighter	Advanced Gunfighter
_	Advanced_Heavy_Gunman	Advanced Heavy Gunner	Advanced Heavy Gunner
_	Bludgeoner	Bludgeoner	Bludgeoner
_	Skewerer	Skewerer	Skewerer
_	Slasher	Slasher	Slasher
_	Smasher	Smasher	Smasher
_	Impaler	Impaler	Impaler
_	Cleaver	Cleaver	Cleaver
_	Bowman	Bowman	Bowman
_	Heavy_Bowman	Heavy Bowman	Heavy Bow-woman
_	Pistoleer	Pistoleer	Pistoleer
_	Heavy_Artilleryman	Heavy Artilleryman	Heavy Artillerywoman
_	Crossbowman	Crossbowman	Crossbow-woman
_	Artilleryman	Artilleryman	Artillerywoman
_	Rifleman	Rifleman	Riflewoman
